packet_id,device_time,host_time,ecg
94,599618488321.3549,1780931655584.479,-38
94,599618488321.3549,1780931655584.49,166
94,599618488321.3549,1780931655584.4988,630
94,599618488321.3549,1780931655584.5088,1214
94,599618488321.3549,1780931655584.518,1175
94,599618488321.3549,1780931655584.527,382
94,599618488321.3549,1780931655584.5361,0
94,599618488321.3549,1780931655584.545,427
94,599618488321.3549,1780931655584.555,611
94,599618488321.3549,1780931655584.564,259
94,599618488321.3549,1780931655584.573,70
94,599618488321.3549,1780931655584.582,213
94,599618488321.3549,1780931655584.5908,350
95,599618488882.9166,1780931656080.973,325
95,599618488882.9166,1780931656081.013,229
95,599618488882.9166,1780931656081.027,113
95,599618488882.9166,1780931656081.1,-2
95,599618488882.9166,1780931656081.135,-79
95,599618488882.9166,1780931656081.1501,-131
95,599618488882.9166,1780931656081.165,-170
95,599618488882.9166,1780931656081.179,-222
95,599618488882.9166,1780931656081.2,-279
95,599618488882.9166,1780931656081.2139,-297
95,599618488882.9166,1780931656081.227,-311
95,599618488882.9166,1780931656081.24,-341
95,599618488882.9166,1780931656081.253,-322
95,599618488882.9166,1780931656081.265,-279
95,599618488882.9166,1780931656081.278,-284
95,599618488882.9166,1780931656081.29,-279
95,599618488882.9166,1780931656081.303,-268
95,599618488882.9166,1780931656081.316,-327
95,599618488882.9166,1780931656081.328,-370
95,599618488882.9166,1780931656081.34,-379
95,599618488882.9166,1780931656081.353,-411
95,599618488882.9166,1780931656081.365,-420
95,599618488882.9166,1780931656081.378,-368
95,599618488882.9166,1780931656081.39,-304
95,599618488882.9166,1780931656081.402,-311
95,599618488882.9166,1780931656081.564,-400
95,599618488882.9166,1780931656081.584,-468
95,599618488882.9166,1780931656081.5981,-491
95,599618488882.9166,1780931656081.6099,-552
95,599618488882.9166,1780931656081.623,-652
95,599618488882.9166,1780931656081.635,-686
95,599618488882.9166,1780931656081.6482,-675
95,599618488882.9166,1780931656081.66,-686
95,599618488882.9166,1780931656081.6729,-661
95,599618488882.9166,1780931656081.685,-534
95,599618488882.9166,1780931656081.698,-379
95,599618488882.9166,1780931656081.7102,-293
95,599618488882.9166,1780931656081.7239,-243
95,599618488882.9166,1780931656081.736,-186
95,599618488882.9166,1780931656081.749,-150
95,599618488882.9166,1780931656081.761,-147
95,599618488882.9166,1780931656081.774,-184
95,599618488882.9166,1780931656081.787,-243
95,599618488882.9166,1780931656081.799,-329
95,599618488882.9166,1780931656081.812,-418
95,599618488882.9166,1780931656081.825,-413
95,599618488882.9166,1780931656081.837,-309
95,599618488882.9166,1780931656081.849,-209
95,599618488882.9166,1780931656081.862,-147
95,599618488882.9166,1780931656081.882,-97
95,599618488882.9166,1780931656081.895,-43
95,599618488882.9166,1780931656081.907,25
95,599618488882.9166,1780931656081.92,81
95,599618488882.9166,1780931656081.933,104
95,599618488882.9166,1780931656081.9458,141
95,599618488882.9166,1780931656082.01,197
95,599618488882.9166,1780931656082.0278,229
95,599618488882.9166,1780931656082.044,257
95,599618488882.9166,1780931656082.234,297
95,599618488882.9166,1780931656082.296,338
95,599618488882.9166,1780931656082.375,357
95,599618488882.9166,1780931656082.388,336
95,599618488882.9166,1780931656082.398,322
95,599618488882.9166,1780931656082.407,343
95,599618488882.9166,1780931656082.417,361
95,599618488882.9166,1780931656082.426,377
95,599618488882.9166,1780931656082.4348,416
95,599618488882.9166,1780931656082.4448,452
95,599618488882.9166,1780931656082.4539,486
95,599618488882.9166,1780931656082.4639,525
95,599618488882.9166,1780931656082.4739,536
95,599618488882.9166,1780931656082.484,539
95,599618488882.9166,1780931656082.4932,584
96,599618489444.4834,1780931656665.521,627
96,599618489444.4834,1780931656665.557,664
96,599618489444.4834,1780931656665.567,841
96,599618489444.4834,1780931656665.577,959
96,599618489444.4834,1780931656665.589,461
96,599618489444.4834,1780931656665.599,-322
96,599618489444.4834,1780931656665.61,-418
96,599618489444.4834,1780931656665.619,2
96,599618489444.4834,1780931656665.629,131
96,599618489444.4834,1780931656665.639,31
96,599618489444.4834,1780931656665.649,40
96,599618489444.4834,1780931656665.659,65
96,599618489444.4834,1780931656665.668,40
96,599618489444.4834,1780931656665.677,52
96,599618489444.4834,1780931656665.6858,72
96,599618489444.4834,1780931656665.6958,68
96,599618489444.4834,1780931656665.7058,72
96,599618489444.4834,1780931656665.7158,81
96,599618489444.4834,1780931656665.7258,88
96,599618489444.4834,1780931656665.7358,111
96,599618489444.4834,1780931656665.746,141
96,599618489444.4834,1780931656665.7551,154
96,599618489444.4834,1780931656665.78,156
96,599618489444.4834,1780931656665.79,170
96,599618489444.4834,1780931656665.8,200
96,599618489444.4834,1780931656665.8088,232
96,599618489444.4834,1780931656665.8188,243
96,599618489444.4834,1780931656665.828,247
96,599618489444.4834,1780931656665.8372,275
96,599618489444.4834,1780931656665.8472,307
96,599618489444.4834,1780931656665.856,302
96,599618489444.4834,1780931656665.865,286
96,599618489444.4834,1780931656665.875,291
96,599618489444.4834,1780931656665.884,282
96,599618489444.4834,1780931656665.893,234
96,599618489444.4834,1780931656665.9019,172
96,599618489444.4834,1780931656665.911,122
96,599618489444.4834,1780931656665.92,84
96,599618489444.4834,1780931656665.936,47
96,599618489444.4834,1780931656665.946,15
96,599618489444.4834,1780931656665.955,-6
96,599618489444.4834,1780931656665.9639,-36
96,599618489444.4834,1780931656665.973,-72
96,599618489444.4834,1780931656665.982,-93
96,599618489444.4834,1780931656665.991,-100
96,599618489444.4834,1780931656666.0,-95
96,599618489444.4834,1780931656666.01,-86
96,599618489444.4834,1780931656666.019,-79
96,599618489444.4834,1780931656666.029,-75
96,599618489444.4834,1780931656666.039,-68
96,599618489444.4834,1780931656666.048,-63
96,599618489444.4834,1780931656666.0571,-86
96,599618489444.4834,1780931656666.067,-125
96,599618489444.4834,1780931656666.075,-138
96,599618489444.4834,1780931656666.085,-120
96,599618489444.4834,1780931656666.094,-95
96,599618489444.4834,1780931656666.104,-95
96,599618489444.4834,1780931656666.1128,-104
96,599618489444.4834,1780931656666.122,-104
96,599618489444.4834,1780931656666.131,-88
96,599618489444.4834,1780931656666.141,-75
96,599618489444.4834,1780931656666.1501,-63
96,599618489444.4834,1780931656666.159,-47
96,599618489444.4834,1780931656666.168,-45
96,599618489444.4834,1780931656666.178,-61
96,599618489444.4834,1780931656666.187,-95
96,599618489444.4834,1780931656666.196,-147
96,599618489444.4834,1780931656666.2058,-147
96,599618489444.4834,1780931656666.2148,-102
96,599618489444.4834,1780931656666.2249,-77
96,599618489444.4834,1780931656666.2349,-54
96,599618489444.4834,1780931656666.2441,-22
96,599618489444.4834,1780931656666.2532,-18
97,599618490006.0502,1780931657249.705,-40
97,599618490006.0502,1780931657249.744,-72
97,599618490006.0502,1780931657249.754,-109
97,599618490006.0502,1780931657249.763,-143
97,599618490006.0502,1780931657249.773,-156
97,599618490006.0502,1780931657249.782,-159
97,599618490006.0502,1780931657249.791,-168
97,599618490006.0502,1780931657249.8,-175
97,599618490006.0502,1780931657249.81,-172
97,599618490006.0502,1780931657249.823,-166
97,599618490006.0502,1780931657249.833,-141
97,599618490006.0502,1780931657249.842,-116
97,599618490006.0502,1780931657249.852,-127
97,599618490006.0502,1780931657249.861,-109
97,599618490006.0502,1780931657249.87,143
97,599618490006.0502,1780931657249.879,618
97,599618490006.0502,1780931657249.889,675
97,599618490006.0502,1780931657249.898,-90
97,599618490006.0502,1780931657249.907,-675
97,599618490006.0502,1780931657249.916,-318
97,599618490006.0502,1780931657249.9248,68
97,599618490006.0502,1780931657249.9338,-54
97,599618490006.0502,1780931657249.943,-106
97,599618490006.0502,1780931657249.9521,6
97,599618490006.0502,1780931657249.9622,-22
97,599618490006.0502,1780931657249.971,-88
97,599618490006.0502,1780931657249.98,-54
97,599618490006.0502,1780931657249.989,-20
97,599618490006.0502,1780931657249.998,-25
97,599618490006.0502,1780931657250.0068,-13
97,599618490006.0502,1780931657250.0159,18
97,599618490006.0502,1780931657250.0251,29
97,599618490006.0502,1780931657250.0352,2
97,599618490006.0502,1780931657250.0442,-6
97,599618490006.0502,1780931657250.053,40
97,599618490006.0502,1780931657250.063,75
97,599618490006.0502,1780931657250.071,70
97,599618490006.0502,1780931657250.08,84
97,599618490006.0502,1780931657250.0889,109
97,599618490006.0502,1780931657250.0989,122
97,599618490006.0502,1780931657250.108,143
97,599618490006.0502,1780931657250.129,166
97,599618490006.0502,1780931657250.138,163
97,599618490006.0502,1780931657250.1472,141
97,599618490006.0502,1780931657250.156,131
97,599618490006.0502,1780931657250.166,147
97,599618490006.0502,1780931657250.175,152
97,599618490006.0502,1780931657250.184,131
97,599618490006.0502,1780931657250.193,104
97,599618490006.0502,1780931657250.202,56
97,599618490006.0502,1780931657250.212,-22
97,599618490006.0502,1780931657250.221,-84
97,599618490006.0502,1780931657250.23,-100
97,599618490006.0502,1780931657250.24,-113
97,599618490006.0502,1780931657250.249,-143
97,599618490006.0502,1780931657250.258,-152
97,599618490006.0502,1780931657250.268,-161
97,599618490006.0502,1780931657250.277,-202
97,599618490006.0502,1780931657250.2861,-245
97,599618490006.0502,1780931657250.2961,-259
97,599618490006.0502,1780931657250.305,-250
97,599618490006.0502,1780931657250.314,-247
97,599618490006.0502,1780931657250.324,-234
97,599618490006.0502,1780931657250.333,-193
97,599618490006.0502,1780931657250.3418,-166
97,599618490006.0502,1780931657250.351,-166
97,599618490006.0502,1780931657250.361,-152
97,599618490006.0502,1780931657250.37,-150
97,599618490006.0502,1780931657250.3792,-159
97,599618490006.0502,1780931657250.388,-138
97,599618490006.0502,1780931657250.398,-118
97,599618490006.0502,1780931657250.407,-129
97,599618490006.0502,1780931657250.416,-111
98,599618490567.6322,1780931657790.942,-75
98,599618490567.6322,1780931657790.978,-95
98,599618490567.6322,1780931657790.989,-118
98,599618490567.6322,1780931657791.015,-95
98,599618490567.6322,1780931657791.025,-75
98,599618490567.6322,1780931657791.035,-84
98,599618490567.6322,1780931657791.05,-125
98,599618490567.6322,1780931657791.059,-143
98,599618490567.6322,1780931657791.069,-93
98,599618490567.6322,1780931657791.0781,-31
98,599618490567.6322,1780931657791.0881,-18
98,599618490567.6322,1780931657791.097,-56
98,599618490567.6322,1780931657791.107,-65
98,599618490567.6322,1780931657791.116,-47
98,599618490567.6322,1780931657791.126,-104
98,599618490567.6322,1780931657791.136,-166
98,599618490567.6322,1780931657791.146,-168
98,599618490567.6322,1780931657791.156,-147
98,599618490567.6322,1780931657791.165,-104
98,599618490567.6322,1780931657791.1748,-81
98,599618490567.6322,1780931657791.1838,-95
98,599618490567.6322,1780931657791.1938,-81
98,599618490567.6322,1780931657791.2031,-77
98,599618490567.6322,1780931657791.2131,-118
98,599618490567.6322,1780931657791.2222,-154
98,599618490567.6322,1780931657791.231,-145
98,599618490567.6322,1780931657791.241,2
98,599618490567.6322,1780931657791.25,413
98,599618490567.6322,1780931657791.26,909
98,599618490567.6322,1780931657791.269,727
98,599618490567.6322,1780931657791.2778,-250
98,599618490567.6322,1780931657791.2878,-682
98,599618490567.6322,1780931657791.2969,-156
98,599618490567.6322,1780931657791.307,141
98,599618490567.6322,1780931657791.316,-20
98,599618490567.6322,1780931657791.326,-22
98,599618490567.6322,1780931657791.3352,68
98,599618490567.6322,1780931657791.345,43
98,599618490567.6322,1780931657791.354,38
98,599618490567.6322,1780931657791.363,84
98,599618490567.6322,1780931657791.372,95
98,599618490567.6322,1780931657791.3809,113
98,599618490567.6322,1780931657791.39,141
98,599618490567.6322,1780931657791.4,136
98,599618490567.6322,1780931657791.409,145
98,599618490567.6322,1780931657791.419,156
98,599618490567.6322,1780931657791.428,145
98,599618490567.6322,1780931657791.438,138
98,599618490567.6322,1780931657791.447,145
98,599618490567.6322,1780931657791.457,177
98,599618490567.6322,1780931657791.466,177
98,599618490567.6322,1780931657791.483,127
98,599618490567.6322,1780931657791.493,134
98,599618490567.6322,1780931657791.502,195
98,599618490567.6322,1780931657791.511,216
98,599618490567.6322,1780931657791.521,186
98,599618490567.6322,1780931657791.5298,191
98,599618490567.6322,1780931657791.539,266
98,599618490567.6322,1780931657791.548,291
98,599618490567.6322,1780931657791.5571,220
98,599618490567.6322,1780931657791.566,163
98,599618490567.6322,1780931657791.575,147
98,599618490567.6322,1780931657791.584,122
98,599618490567.6322,1780931657791.593,75
98,599618490567.6322,1780931657791.6018,31
98,599618490567.6322,1780931657791.6108,9
98,599618490567.6322,1780931657791.62,-38
98,599618490567.6322,1780931657791.6292,-86
98,599618490567.6322,1780931657791.638,-90
98,599618490567.6322,1780931657791.647,-63
98,599618490567.6322,1780931657791.657,-56
98,599618490567.6322,1780931657791.667,-104
98,599618490567.6322,1780931657791.677,-134
99,599618491129.1838,1780931658334.2568,-88
99,599618491129.1838,1780931658334.295,-36
99,599618491129.1838,1780931658334.321,-50
99,599618491129.1838,1780931658334.331,-86
99,599618491129.1838,1780931658334.34,-61
99,599618491129.1838,1780931658334.35,-22
99,599618491129.1838,1780931658334.359,-34
99,599618491129.1838,1780931658334.368,-52
99,599618491129.1838,1780931658334.377,-75
99,599618491129.1838,1780931658334.388,-106
99,599618491129.1838,1780931658334.398,-100
99,599618491129.1838,1780931658334.409,-79
99,599618491129.1838,1780931658334.418,-54
99,599618491129.1838,1780931658334.429,-29
99,599618491129.1838,1780931658334.439,-45
99,599618491129.1838,1780931658334.448,-59
99,599618491129.1838,1780931658334.457,-34
99,599618491129.1838,1780931658334.466,-15
99,599618491129.1838,1780931658334.475,0
99,599618491129.1838,1780931658334.485,-4
99,599618491129.1838,1780931658334.4941,-50
99,599618491129.1838,1780931658334.503,-93
99,599618491129.1838,1780931658334.513,-52
99,599618491129.1838,1780931658334.522,25
99,599618491129.1838,1780931658334.651,29
99,599618491129.1838,1780931658334.665,20
99,599618491129.1838,1780931658334.6738,40
99,599618491129.1838,1780931658334.6838,29
99,599618491129.1838,1780931658334.6929,11
99,599618491129.1838,1780931658334.702,-25
99,599618491129.1838,1780931658334.712,-63
99,599618491129.1838,1780931658334.78,-27
99,599618491129.1838,1780931658334.8,13
99,599618491129.1838,1780931658334.81,0
99,599618491129.1838,1780931658334.82,-25
99,599618491129.1838,1780931658334.832,-6
99,599618491129.1838,1780931658334.841,54
99,599618491129.1838,1780931658334.851,65
99,599618491129.1838,1780931658334.86,18
99,599618491129.1838,1780931658334.869,-20
99,599618491129.1838,1780931658334.879,-11
99,599618491129.1838,1780931658334.888,154
99,599618491129.1838,1780931658334.898,545
99,599618491129.1838,1780931658334.907,784
99,599618491129.1838,1780931658334.916,241
99,599618491129.1838,1780931658334.9258,-580
99,599618491129.1838,1780931658334.935,-504
99,599618491129.1838,1780931658334.944,6
99,599618491129.1838,1780931658334.9531,2
99,599618491129.1838,1780931658334.9631,-134
99,599618491129.1838,1780931658334.972,-81
99,599618491129.1838,1780931658334.982,-95
99,599618491129.1838,1780931658334.991,-129
99,599618491129.1838,1780931658335.0,-63
99,599618491129.1838,1780931658335.01,-4
99,599618491129.1838,1780931658335.019,-31
99,599618491129.1838,1780931658335.0288,-61
99,599618491129.1838,1780931658335.255,-43
99,599618491129.1838,1780931658335.266,2
99,599618491129.1838,1780931658335.273,77
99,599618491129.1838,1780931658335.281,100
99,599618491129.1838,1780931658335.288,40
99,599618491129.1838,1780931658335.295,18
99,599618491129.1838,1780931658335.303,68
99,599618491129.1838,1780931658335.339,127
99,599618491129.1838,1780931658335.419,154
99,599618491129.1838,1780931658335.427,147
99,599618491129.1838,1780931658335.4348,147
99,599618491129.1838,1780931658335.443,181
99,599618491129.1838,1780931658335.451,227
99,599618491129.1838,1780931658335.459,238
99,599618491129.1838,1780931658335.467,197
99,599618491129.1838,1780931658335.474,179
100,599618491690.7506,1780931658915.7258,204
100,599618491690.7506,1780931658915.77,166
100,599618491690.7506,1780931658915.784,111
100,599618491690.7506,1780931658915.7979,136
100,599618491690.7506,1780931658915.812,111
100,599618491690.7506,1780931658915.831,-20
100,599618491690.7506,1780931658915.844,-136
100,599618491690.7506,1780931658915.8572,-175
100,599618491690.7506,1780931658915.8699,-170
100,599618491690.7506,1780931658915.883,-166
100,599618491690.7506,1780931658915.896,-177
100,599618491690.7506,1780931658915.91,-186
100,599618491690.7506,1780931658915.923,-129
100,599618491690.7506,1780931658915.936,-72
100,599618491690.7506,1780931658915.9492,-97
100,599618491690.7506,1780931658915.961,-109
100,599618491690.7506,1780931658915.975,-79
100,599618491690.7506,1780931658915.988,-61
100,599618491690.7506,1780931658916.0,-52
100,599618491690.7506,1780931658916.013,-31
100,599618491690.7506,1780931658916.025,11
100,599618491690.7506,1780931658916.038,38
100,599618491690.7506,1780931658916.051,34
100,599618491690.7506,1780931658916.063,22
100,599618491690.7506,1780931658916.076,6
100,599618491690.7506,1780931658916.0881,4
100,599618491690.7506,1780931658916.1,18
100,599618491690.7506,1780931658916.1128,27
100,599618491690.7506,1780931658916.125,43
100,599618491690.7506,1780931658916.137,38
100,599618491690.7506,1780931658916.149,20
100,599618491690.7506,1780931658916.1611,25
100,599618491690.7506,1780931658916.173,36
100,599618491690.7506,1780931658916.186,45
100,599618491690.7506,1780931658916.198,52
100,599618491690.7506,1780931658916.211,36
100,599618491690.7506,1780931658916.2231,22
100,599618491690.7506,1780931658916.2349,47
100,599618491690.7506,1780931658916.248,93
100,599618491690.7506,1780931658916.26,111
100,599618491690.7506,1780931658916.272,113
100,599618491690.7506,1780931658916.2852,127
100,599618491690.7506,1780931658916.2969,113
100,599618491690.7506,1780931658916.31,81
100,599618491690.7506,1780931658916.322,81
100,599618491690.7506,1780931658916.3352,77
100,599618491690.7506,1780931658916.347,70
100,599618491690.7506,1780931658916.3599,72
100,599618491690.7506,1780931658916.372,75
100,599618491690.7506,1780931658916.384,88
100,599618491690.7506,1780931658916.397,111
100,599618491690.7506,1780931658916.41,145
100,599618491690.7506,1780931658916.4219,168
100,599618491690.7506,1780931658916.434,170
100,599618491690.7506,1780931658916.447,175
100,599618491690.7506,1780931658916.459,172
100,599618491690.7506,1780931658916.472,257
100,599618491690.7506,1780931658916.4841,586
100,599618491690.7506,1780931658916.497,980
100,599618491690.7506,1780931658916.51,809
100,599618491690.7506,1780931658916.523,52
100,599618491690.7506,1780931658916.535,-272
100,599618491690.7506,1780931658916.548,106
100,599618491690.7506,1780931658916.5598,309
100,599618491690.7506,1780931658916.572,175
100,599618491690.7506,1780931658916.585,166
100,599618491690.7506,1780931658916.597,229
100,599618491690.7506,1780931658916.6091,220
100,599618491690.7506,1780931658916.6218,213
100,599618491690.7506,1780931658916.635,225
100,599618491690.7506,1780931658916.647,202
100,599618491690.7506,1780931658916.6619,163
100,599618491690.7506,1780931658916.675,168
101,599618492252.3174,1780931659455.058,186
101,599618492252.3174,1780931659455.082,202
101,599618492252.3174,1780931659455.09,222
101,599618492252.3174,1780931659455.098,213
101,599618492252.3174,1780931659455.106,206
101,599618492252.3174,1780931659455.113,225
101,599618492252.3174,1780931659455.121,236
101,599618492252.3174,1780931659455.128,252
101,599618492252.3174,1780931659455.136,275
101,599618492252.3174,1780931659455.143,272
101,599618492252.3174,1780931659455.157,243
101,599618492252.3174,1780931659455.168,234
101,599618492252.3174,1780931659455.1748,252
101,599618492252.3174,1780931659455.1821,243
101,599618492252.3174,1780931659455.19,227
101,599618492252.3174,1780931659455.197,234
101,599618492252.3174,1780931659455.205,193
101,599618492252.3174,1780931659455.22,152
101,599618492252.3174,1780931659455.2988,150
101,599618492252.3174,1780931659455.314,116
101,599618492252.3174,1780931659455.322,54
101,599618492252.3174,1780931659455.3298,-2
101,599618492252.3174,1780931659455.338,-45
101,599618492252.3174,1780931659455.345,-47
101,599618492252.3174,1780931659455.353,-31
101,599618492252.3174,1780931659455.3599,-43
101,599618492252.3174,1780931659455.3682,-72
101,599618492252.3174,1780931659455.375,-90
101,599618492252.3174,1780931659455.382,-109
101,599618492252.3174,1780931659455.389,-150
101,599618492252.3174,1780931659455.396,-161
101,599618492252.3174,1780931659455.403,-127
101,599618492252.3174,1780931659455.41,-88
101,599618492252.3174,1780931659455.4182,-61
101,599618492252.3174,1780931659455.425,-70
101,599618492252.3174,1780931659455.432,-81
101,599618492252.3174,1780931659455.4392,-61
101,599618492252.3174,1780931659455.446,-54
101,599618492252.3174,1780931659455.46,-56
101,599618492252.3174,1780931659455.467,-31
101,599618492252.3174,1780931659455.4739,-9
101,599618492252.3174,1780931659455.481,-9
101,599618492252.3174,1780931659455.488,-15
101,599618492252.3174,1780931659455.495,-4
101,599618492252.3174,1780931659455.502,9
101,599618492252.3174,1780931659455.509,11
101,599618492252.3174,1780931659455.516,29
101,599618492252.3174,1780931659455.523,50
101,599618492252.3174,1780931659455.53,47
101,599618492252.3174,1780931659455.537,31
101,599618492252.3174,1780931659455.544,2
101,599618492252.3174,1780931659455.552,13
101,599618492252.3174,1780931659455.559,81
101,599618492252.3174,1780931659455.566,127
101,599618492252.3174,1780931659455.573,138
101,599618492252.3174,1780931659455.58,134
101,599618492252.3174,1780931659455.587,129
101,599618492252.3174,1780931659455.595,118
101,599618492252.3174,1780931659455.602,77
101,599618492252.3174,1780931659455.6091,70
101,599618492252.3174,1780931659455.616,84
101,599618492252.3174,1780931659455.6228,70
101,599618492252.3174,1780931659455.6301,75
101,599618492252.3174,1780931659455.637,86
101,599618492252.3174,1780931659455.645,75
101,599618492252.3174,1780931659455.652,81
101,599618492252.3174,1780931659455.659,109
101,599618492252.3174,1780931659455.668,127
101,599618492252.3174,1780931659455.6748,134
101,599618492252.3174,1780931659455.6821,141
101,599618492252.3174,1780931659455.69,150
101,599618492252.3174,1780931659455.697,282
101,599618492252.3174,1780931659455.7048,661
102,599618492813.8792,1780931660040.822,905
102,599618492813.8792,1780931660040.864,427
102,599618492813.8792,1780931660040.88,-329
102,599618492813.8792,1780931660040.893,-382
102,599618492813.8792,1780931660040.907,56
102,599618492813.8792,1780931660040.924,166
102,599618492813.8792,1780931660040.937,27
102,599618492813.8792,1780931660040.951,40
102,599618492813.8792,1780931660040.965,93
102,599618492813.8792,1780931660040.978,68
102,599618492813.8792,1780931660040.992,79
102,599618492813.8792,1780931660041.005,104
102,599618492813.8792,1780931660041.018,63
102,599618492813.8792,1780931660041.0308,13
102,599618492813.8792,1780931660041.044,18
102,599618492813.8792,1780931660041.068,20
102,599618492813.8792,1780931660041.0818,6
102,599618492813.8792,1780931660041.095,15
102,599618492813.8792,1780931660041.107,25
102,599618492813.8792,1780931660041.12,29
102,599618492813.8792,1780931660041.132,54
102,599618492813.8792,1780931660041.145,59
102,599618492813.8792,1780931660041.158,36
102,599618492813.8792,1780931660041.17,11
102,599618492813.8792,1780931660041.183,-11
102,599618492813.8792,1780931660041.196,-18
102,599618492813.8792,1780931660041.2158,-11
102,599618492813.8792,1780931660041.23,2
102,599618492813.8792,1780931660041.2432,27
102,599618492813.8792,1780931660041.2559,34
102,599618492813.8792,1780931660041.269,29
102,599618492813.8792,1780931660041.282,40
102,599618492813.8792,1780931660041.2942,29
102,599618492813.8792,1780931660041.307,-15
102,599618492813.8792,1780931660041.32,-50
102,599618492813.8792,1780931660041.333,-72
102,599618492813.8792,1780931660041.3462,-111
102,599618492813.8792,1780931660041.359,-141
102,599618492813.8792,1780931660041.372,-141
102,599618492813.8792,1780931660041.385,-141
102,599618492813.8792,1780931660041.398,-161
102,599618492813.8792,1780931660041.411,-197
102,599618492813.8792,1780931660041.424,-213
102,599618492813.8792,1780931660041.437,-188
102,599618492813.8792,1780931660041.451,-181
102,599618492813.8792,1780931660041.463,-200
102,599618492813.8792,1780931660041.476,-186
102,599618492813.8792,1780931660041.4888,-172
102,599618492813.8792,1780931660041.502,-191
102,599618492813.8792,1780931660041.514,-202
102,599618492813.8792,1780931660041.527,-247
102,599618492813.8792,1780931660041.5398,-357
102,599618492813.8792,1780931660041.553,-388
102,599618492813.8792,1780931660041.565,-295
102,599618492813.8792,1780931660041.5781,-213
102,599618492813.8792,1780931660041.59,-184
102,599618492813.8792,1780931660041.603,-143
102,599618492813.8792,1780931660041.616,-127
102,599618492813.8792,1780931660041.6292,-118
102,599618492813.8792,1780931660041.6418,-86
102,599618492813.8792,1780931660041.655,-106
102,599618492813.8792,1780931660041.667,-127
102,599618492813.8792,1780931660041.6802,-104
102,599618492813.8792,1780931660041.6929,-118
102,599618492813.8792,1780931660041.706,-131
102,599618492813.8792,1780931660041.7212,-109
102,599618492813.8792,1780931660041.733,-70
102,599618492813.8792,1780931660041.7458,-34
102,599618492813.8792,1780931660041.758,-29
102,599618492813.8792,1780931660041.77,-18
102,599618492813.8792,1780931660041.7832,-11
102,599618492813.8792,1780931660041.795,-50
102,599618492813.8792,1780931660041.8079,-63
103,599618493375.4612,1780931660625.251,-40
103,599618493375.4612,1780931660625.282,-29
103,599618493375.4612,1780931660625.289,-34
103,599618493375.4612,1780931660625.2961,-52
103,599618493375.4612,1780931660625.303,-45
103,599618493375.4612,1780931660625.309,-25
103,599618493375.4612,1780931660625.315,-27
103,599618493375.4612,1780931660625.32,-20
103,599618493375.4612,1780931660625.326,-13
103,599618493375.4612,1780931660625.332,-45
103,599618493375.4612,1780931660625.339,-59
103,599618493375.4612,1780931660625.345,104
103,599618493375.4612,1780931660625.351,502
103,599618493375.4612,1780931660625.3582,721
103,599618493375.4612,1780931660625.364,188
103,599618493375.4612,1780931660625.3691,-605
103,599618493375.4612,1780931660625.378,-614
103,599618493375.4612,1780931660625.384,-143
103,599618493375.4612,1780931660625.391,-34
103,599618493375.4612,1780931660625.4111,-122
103,599618493375.4612,1780931660625.417,-75
103,599618493375.4612,1780931660625.4229,-43
103,599618493375.4612,1780931660625.429,-56
103,599618493375.4612,1780931660625.435,-2
103,599618493375.4612,1780931660625.4412,65
103,599618493375.4612,1780931660625.448,81
103,599618493375.4612,1780931660625.4539,47
103,599618493375.4612,1780931660625.46,29
103,599618493375.4612,1780931660625.466,79
103,599618493375.4612,1780931660625.4722,136
103,599618493375.4612,1780931660625.479,147
103,599618493375.4612,1780931660625.4849,129
103,599618493375.4612,1780931660625.49,120
103,599618493375.4612,1780931660625.4958,143
103,599618493375.4612,1780931660625.5022,175
103,599618493375.4612,1780931660625.508,175
103,599618493375.4612,1780931660625.514,150
103,599618493375.4612,1780931660625.52,145
103,599618493375.4612,1780931660625.5269,159
103,599618493375.4612,1780931660625.5332,154
103,599618493375.4612,1780931660625.539,161
103,599618493375.4612,1780931660625.546,200
103,599618493375.4612,1780931660625.552,220
103,599618493375.4612,1780931660625.5579,204
103,599618493375.4612,1780931660625.5642,168
103,599618493375.4612,1780931660625.57,134
103,599618493375.4612,1780931660625.576,118
103,599618493375.4612,1780931660625.582,104
103,599618493375.4612,1780931660625.588,70
103,599618493375.4612,1780931660625.594,45
103,599618493375.4612,1780931660625.6,45
103,599618493375.4612,1780931660625.606,47
103,599618493375.4612,1780931660625.611,22
103,599618493375.4612,1780931660625.617,13
103,599618493375.4612,1780931660625.623,45
103,599618493375.4612,1780931660625.629,59
103,599618493375.4612,1780931660625.635,34
103,599618493375.4612,1780931660625.641,15
103,599618493375.4612,1780931660625.647,34
103,599618493375.4612,1780931660625.653,70
103,599618493375.4612,1780931660625.66,81
103,599618493375.4612,1780931660625.665,61
103,599618493375.4612,1780931660625.672,50
103,599618493375.4612,1780931660625.678,59
103,599618493375.4612,1780931660625.685,65
103,599618493375.4612,1780931660625.69,65
103,599618493375.4612,1780931660625.6968,84
103,599618493375.4612,1780931660625.7031,90
103,599618493375.4612,1780931660625.709,43
103,599618493375.4612,1780931660625.715,36
103,599618493375.4612,1780931660625.721,65
103,599618493375.4612,1780931660625.727,86
103,599618493375.4612,1780931660625.733,129
104,599618493937.0026,1780931661165.426,129
104,599618493937.0026,1780931661165.446,65
104,599618493937.0026,1780931661165.452,65
104,599618493937.0026,1780931661165.458,134
104,599618493937.0026,1780931661165.465,184
