packet_id,device_time,host_time,ecg,sample_idx,sample_time,time_ms
261,599620311906.8868,1780933479080.1711,34,43,599620311683.8099,146897.39099121094
261,599620311906.8868,1780933479080.178,52,44,599620311691.5022,146905.08325195312
261,599620311906.8868,1780933479080.185,68,45,599620311699.1946,146912.77563476562
261,599620311906.8868,1780933479080.2332,88,46,599620311706.8868,146920.4678955078
261,599620311906.8868,1780933479080.242,109,47,599620311714.5791,146928.16015625
261,599620311906.8868,1780933479080.249,136,48,599620311722.2715,146935.8525390625
261,599620311906.8868,1780933479080.2568,175,49,599620311729.9637,146943.5447998047
261,599620311906.8868,1780933479080.2651,216,50,599620311737.6561,146951.2371826172
261,599620311906.8868,1780933479080.28,254,51,599620311745.3484,146958.92944335938
261,599620311906.8868,1780933479080.3079,295,52,599620311753.0406,146966.62170410156
261,599620311906.8868,1780933479080.3179,338,53,599620311760.733,146974.31408691406
261,599620311906.8868,1780933479080.325,363,54,599620311768.4253,146982.00634765625
261,599620311906.8868,1780933479080.333,368,55,599620311776.1176,146989.69860839844
261,599620311906.8868,1780933479080.3398,386,56,599620311783.8099,146997.39099121094
261,599620311906.8868,1780933479080.3472,398,57,599620311791.5022,147005.08325195312
261,599620311906.8868,1780933479080.355,338,58,599620311799.1946,147012.77563476562
261,599620311906.8868,1780933479080.362,259,59,599620311806.8868,147020.4678955078
261,599620311906.8868,1780933479080.369,213,60,599620311814.5791,147028.16015625
261,599620311906.8868,1780933479080.3772,156,61,599620311822.2715,147035.8525390625
261,599620311906.8868,1780933479080.384,72,62,599620311829.9637,147043.5447998047
261,599620311906.8868,1780933479080.3909,4,63,599620311837.6561,147051.2371826172
261,599620311906.8868,1780933479080.399,-36,64,599620311845.3484,147058.92944335938
261,599620311906.8868,1780933479080.406,-75,65,599620311853.0406,147066.62170410156
261,599620311906.8868,1780933479080.479,-102,66,599620311860.733,147074.31408691406
261,599620311906.8868,1780933479080.486,-95,67,599620311868.4253,147082.00634765625
261,599620311906.8868,1780933479080.522,-88,68,599620311876.1176,147089.69860839844
261,599620311906.8868,1780933479080.53,-100,69,599620311883.8099,147097.39099121094
261,599620311906.8868,1780933479080.537,-93,70,599620311891.5022,147105.08325195312
261,599620311906.8868,1780933479080.545,-65,71,599620311899.1946,147112.77563476562
261,599620311906.8868,1780933479080.552,-31,72,599620311906.8868,147120.4678955078
262,599620312468.4536,1780933479618.237,-13,0,599620311914.6074,147128.1884765625
262,599620312468.4536,1780933479618.273,-11,1,599620311922.2998,147135.880859375
262,599620312468.4536,1780933479618.288,-4,2,599620311929.9921,147143.5731201172
262,599620312468.4536,1780933479618.301,11,3,599620311937.6843,147151.26538085938
262,599620312468.4536,1780933479618.315,27,4,599620311945.3767,147158.95776367188
262,599620312468.4536,1780933479618.329,50,5,599620311953.069,147166.65002441406
262,599620312468.4536,1780933479618.342,54,6,599620311960.7614,147174.34240722656
262,599620312468.4536,1780933479618.355,59,7,599620311968.4536,147182.03466796875
262,599620312468.4536,1780933479618.3691,68,8,599620311976.1459,147189.72692871094
262,599620312468.4536,1780933479618.382,56,9,599620311983.8383,147197.41931152344
262,599620312468.4536,1780933479618.395,56,10,599620311991.5305,147205.11157226562
262,599620312468.4536,1780933479618.409,81,11,599620311999.2229,147212.80395507812
262,599620312468.4536,1780933479618.423,90,12,599620312006.9152,147220.4962158203
262,599620312468.4536,1780933479618.436,81,13,599620312014.6074,147228.1884765625
262,599620312468.4536,1780933479618.449,88,14,599620312022.2998,147235.880859375
262,599620312468.4536,1780933479618.4622,104,15,599620312029.9921,147243.5731201172
262,599620312468.4536,1780933479618.4749,106,16,599620312037.6843,147251.26538085938
262,599620312468.4536,1780933479618.488,106,17,599620312045.3767,147258.95776367188
262,599620312468.4536,1780933479618.501,122,18,599620312053.069,147266.65002441406
262,599620312468.4536,1780933479618.5142,129,19,599620312060.7614,147274.34240722656
262,599620312468.4536,1780933479618.5269,102,20,599620312068.4536,147282.03466796875
262,599620312468.4536,1780933479618.539,86,21,599620312076.1459,147289.72692871094
262,599620312468.4536,1780933479618.552,102,22,599620312083.8383,147297.41931152344
262,599620312468.4536,1780933479618.5652,113,23,599620312091.5305,147305.11157226562
262,599620312468.4536,1780933479618.577,100,24,599620312099.2229,147312.80395507812
262,599620312468.4536,1780933479618.59,111,25,599620312106.9152,147320.4962158203
262,599620312468.4536,1780933479618.603,143,26,599620312114.6074,147328.1884765625
262,599620312468.4536,1780933479618.6162,129,27,599620312122.2998,147335.880859375
262,599620312468.4536,1780933479618.629,113,28,599620312129.9921,147343.5731201172
262,599620312468.4536,1780933479618.642,134,29,599620312137.6843,147351.26538085938
262,599620312468.4536,1780933479618.655,145,30,599620312145.3767,147358.95776367188
262,599620312468.4536,1780933479618.667,129,31,599620312153.069,147366.65002441406
262,599620312468.4536,1780933479618.68,129,32,599620312160.7614,147374.34240722656
262,599620312468.4536,1780933479618.693,161,33,599620312168.4536,147382.03466796875
262,599620312468.4536,1780933479618.706,186,34,599620312176.1459,147389.72692871094
262,599620312468.4536,1780933479618.719,179,35,599620312183.8383,147397.41931152344
262,599620312468.4536,1780933479618.732,168,36,599620312191.5305,147405.11157226562
262,599620312468.4536,1780933479618.745,152,37,599620312199.2229,147412.80395507812
262,599620312468.4536,1780933479618.758,134,38,599620312206.9152,147420.4962158203
262,599620312468.4536,1780933479618.771,134,39,599620312214.6074,147428.1884765625
262,599620312468.4536,1780933479618.783,145,40,599620312222.2998,147435.880859375
262,599620312468.4536,1780933479618.7961,150,41,599620312229.9921,147443.5731201172
262,599620312468.4536,1780933479618.809,147,42,599620312237.6843,147451.26538085938
262,599620312468.4536,1780933479618.822,152,43,599620312245.3767,147458.95776367188
262,599620312468.4536,1780933479618.834,168,44,599620312253.069,147466.65002441406
262,599620312468.4536,1780933479618.847,188,45,599620312260.7614,147474.34240722656
262,599620312468.4536,1780933479618.86,213,46,599620312268.4536,147482.03466796875
262,599620312468.4536,1780933479618.8728,243,47,599620312276.1459,147489.72692871094
262,599620312468.4536,1780933479618.886,250,48,599620312283.8383,147497.41931152344
262,599620312468.4536,1780933479618.8992,213,49,599620312291.5305,147505.11157226562
262,599620312468.4536,1780933479618.9119,145,50,599620312299.2229,147512.80395507812
262,599620312468.4536,1780933479618.9238,113,51,599620312306.9152,147520.4962158203
262,599620312468.4536,1780933479618.9402,127,52,599620312314.6074,147528.1884765625
262,599620312468.4536,1780933479618.9539,109,53,599620312322.2998,147535.880859375
262,599620312468.4536,1780933479618.967,72,54,599620312329.9921,147543.5731201172
262,599620312468.4536,1780933479618.98,61,55,599620312337.6843,147551.26538085938
262,599620312468.4536,1780933479618.9922,63,56,599620312345.3767,147558.95776367188
262,599620312468.4536,1780933479619.005,70,57,599620312353.069,147566.65002441406
262,599620312468.4536,1780933479619.018,59,58,599620312360.7614,147574.34240722656
262,599620312468.4536,1780933479619.031,25,59,599620312368.4536,147582.03466796875
262,599620312468.4536,1780933479619.044,-9,60,599620312376.1459,147589.72692871094
262,599620312468.4536,1780933479619.0579,-36,61,599620312383.8383,147597.41931152344
262,599620312468.4536,1780933479619.071,-52,62,599620312391.5305,147605.11157226562
262,599620312468.4536,1780933479619.084,-50,63,599620312399.2229,147612.80395507812
262,599620312468.4536,1780933479619.097,-40,64,599620312406.9152,147620.4962158203
262,599620312468.4536,1780933479619.11,-27,65,599620312414.6074,147628.1884765625
262,599620312468.4536,1780933479619.123,-27,66,599620312422.2998,147635.880859375
262,599620312468.4536,1780933479619.135,-20,67,599620312429.9921,147643.5731201172
262,599620312468.4536,1780933479619.148,104,68,599620312437.6843,147651.26538085938
262,599620312468.4536,1780933479619.161,443,69,599620312445.3767,147658.95776367188
262,599620312468.4536,1780933479619.174,750,70,599620312453.069,147666.65002441406
262,599620312468.4536,1780933479619.187,457,71,599620312460.7614,147674.34240722656
262,599620312468.4536,1780933479619.2031,-316,72,599620312468.4536,147682.03466796875
263,599620313030.0205,1780933480249.1108,-548,0,599620312476.1743,147689.75537109375
263,599620313030.0205,1780933480249.1428,-104,1,599620312483.8667,147697.44775390625
263,599620313030.0205,1780933480249.1602,131,2,599620312491.559,147705.14001464844
263,599620313030.0205,1780933480249.1729,27,3,599620312499.2512,147712.83227539062
263,599620313030.0205,1780933480249.187,25,4,599620312506.9436,147720.52465820312
263,599620313030.0205,1780933480249.2002,68,5,599620312514.6359,147728.2169189453
263,599620313030.0205,1780933480249.2139,34,6,599620312522.3282,147735.9093017578
263,599620313030.0205,1780933480249.227,43,7,599620312530.0205,147743.6015625
263,599620313030.0205,1780933480249.24,81,8,599620312537.7128,147751.2938232422
263,599620313030.0205,1780933480249.253,84,9,599620312545.4052,147758.9862060547
263,599620313030.0205,1780933480249.2659,81,10,599620312553.0974,147766.67846679688
263,599620313030.0205,1780933480249.326,70,11,599620312560.7898,147774.37084960938
263,599620313030.0205,1780933480249.351,50,12,599620312568.482,147782.06311035156
263,599620313030.0205,1780933480249.366,63,13,599620312576.1743,147789.75537109375
263,599620313030.0205,1780933480249.4568,97,14,599620312583.8667,147797.44775390625
263,599620313030.0205,1780933480249.472,116,15,599620312591.559,147805.14001464844
263,599620313030.0205,1780933480249.485,131,16,599620312599.2512,147812.83227539062
263,599620313030.0205,1780933480249.4978,143,17,599620312606.9436,147820.52465820312
263,599620313030.0205,1780933480249.511,152,18,599620312614.6359,147828.2169189453
263,599620313030.0205,1780933480249.5242,175,19,599620312622.3282,147835.9093017578
263,599620313030.0205,1780933480249.537,209,20,599620312630.0205,147843.6015625
263,599620313030.0205,1780933480249.55,238,21,599620312637.7128,147851.2938232422
263,599620313030.0205,1780933480249.562,263,22,599620312645.4052,147858.9862060547
263,599620313030.0205,1780933480249.588,295,23,599620312653.0974,147866.67846679688
263,599620313030.0205,1780933480249.6008,336,24,599620312660.7898,147874.37084960938
263,599620313030.0205,1780933480249.614,377,25,599620312668.482,147882.06311035156
263,599620313030.0205,1780933480249.626,409,26,599620312676.1743,147889.75537109375
263,599620313030.0205,1780933480249.639,438,27,599620312683.8667,147897.44775390625
263,599620313030.0205,1780933480249.6519,459,28,599620312691.559,147905.14001464844
263,599620313030.0205,1780933480249.665,438,29,599620312699.2512,147912.83227539062
263,599620313030.0205,1780933480249.677,416,30,599620312706.9436,147920.52465820312
263,599620313030.0205,1780933480249.69,393,31,599620312714.6359,147928.2169189453
263,599620313030.0205,1780933480249.703,338,32,599620312722.3282,147935.9093017578
263,599620313030.0205,1780933480249.715,268,33,599620312730.0205,147943.6015625
263,599620313030.0205,1780933480249.815,177,34,599620312737.7128,147951.2938232422
263,599620313030.0205,1780933480249.831,86,35,599620312745.4052,147958.9862060547
263,599620313030.0205,1780933480249.844,50,36,599620312753.0974,147966.67846679688
263,599620313030.0205,1780933480249.858,54,37,599620312760.7898,147974.37084960938
263,599620313030.0205,1780933480249.87,47,38,599620312768.482,147982.06311035156
263,599620313030.0205,1780933480249.883,43,39,599620312776.1743,147989.75537109375
263,599620313030.0205,1780933480249.896,45,40,599620312783.8667,147997.44775390625
263,599620313030.0205,1780933480249.919,47,41,599620312791.559,148005.14001464844
263,599620313030.0205,1780933480249.9321,38,42,599620312799.2512,148012.83227539062
263,599620313030.0205,1780933480249.9448,-2,43,599620312806.9436,148020.52465820312
263,599620313030.0205,1780933480250.008,-22,44,599620312814.6359,148028.2169189453
263,599620313030.0205,1780933480250.036,-4,45,599620312822.3282,148035.9093017578
263,599620313030.0205,1780933480250.124,9,46,599620312830.0205,148043.6015625
263,599620313030.0205,1780933480250.187,25,47,599620312837.7128,148051.2938232422
263,599620313030.0205,1780933480250.201,45,48,599620312845.4052,148058.9862060547
263,599620313030.0205,1780933480250.214,34,49,599620312853.0974,148066.67846679688
263,599620313030.0205,1780933480250.227,18,50,599620312860.7898,148074.37084960938
263,599620313030.0205,1780933480250.239,18,51,599620312868.482,148082.06311035156
263,599620313030.0205,1780933480250.252,13,52,599620312876.1743,148089.75537109375
263,599620313030.0205,1780933480250.265,22,53,599620312883.8667,148097.44775390625
263,599620313030.0205,1780933480250.278,45,54,599620312891.559,148105.14001464844
263,599620313030.0205,1780933480250.29,54,55,599620312899.2512,148112.83227539062
263,599620313030.0205,1780933480250.375,56,56,599620312906.9436,148120.52465820312
263,599620313030.0205,1780933480250.388,65,57,599620312914.6359,148128.2169189453
263,599620313030.0205,1780933480250.4011,61,58,599620312922.3282,148135.9093017578
263,599620313030.0205,1780933480250.4138,52,59,599620312930.0205,148143.6015625
263,599620313030.0205,1780933480250.426,68,60,599620312937.7128,148151.2938232422
263,599620313030.0205,1780933480251.199,93,61,599620312945.4052,148158.9862060547
263,599620313030.0205,1780933480251.2131,102,62,599620312953.0974,148166.67846679688
263,599620313030.0205,1780933480251.2258,95,63,599620312960.7898,148174.37084960938
263,599620313030.0205,1780933480251.239,56,64,599620312968.482,148182.06311035156
263,599620313030.0205,1780933480251.252,20,65,599620312976.1743,148189.75537109375
263,599620313030.0205,1780933480251.2651,43,66,599620312983.8667,148197.44775390625
263,599620313030.0205,1780933480251.279,72,67,599620312991.559,148205.14001464844
263,599620313030.0205,1780933480251.294,79,68,599620312999.2512,148212.83227539062
263,599620313030.0205,1780933480251.3071,86,69,599620313006.9436,148220.52465820312
263,599620313030.0205,1780933480251.3188,93,70,599620313014.6359,148228.2169189453
263,599620313030.0205,1780933480251.332,100,71,599620313022.3282,148235.9093017578
263,599620313030.0205,1780933480251.345,95,72,599620313030.0205,148243.6015625
264,599620313591.6127,1780933480793.2688,75,0,599620313037.7665,148251.3475341797
264,599620313591.6127,1780933480793.3071,77,1,599620313045.4589,148259.0399169922
264,599620313591.6127,1780933480793.313,88,2,599620313053.1511,148266.73217773438
264,599620313591.6127,1780933480793.333,70,3,599620313060.8434,148274.42443847656
264,599620313591.6127,1780933480793.3618,45,4,599620313068.5358,148282.11682128906
264,599620313591.6127,1780933480793.3691,43,5,599620313076.228,148289.80908203125
264,599620313591.6127,1780933480793.375,47,6,599620313083.9204,148297.50146484375
264,599620313591.6127,1780933480793.3809,56,7,599620313091.6127,148305.19372558594
264,599620313591.6127,1780933480793.387,56,8,599620313099.3049,148312.88598632812
264,599620313591.6127,1780933480793.414,45,9,599620313106.9973,148320.57836914062
264,599620313591.6127,1780933480793.4202,40,10,599620313114.6896,148328.2706298828
264,599620313591.6127,1780933480793.426,38,11,599620313122.382,148335.9630126953
264,599620313591.6127,1780933480793.595,25,12,599620313130.0742,148343.6552734375
264,599620313591.6127,1780933480793.602,13,13,599620313137.7665,148351.3475341797
264,599620313591.6127,1780933480793.608,-36,14,599620313145.4589,148359.0399169922
264,599620313591.6127,1780933480793.614,-95,15,599620313153.1511,148366.73217773438
264,599620313591.6127,1780933480793.62,-77,16,599620313160.8434,148374.42443847656
264,599620313591.6127,1780933480793.627,-54,17,599620313168.5358,148382.11682128906
264,599620313591.6127,1780933480793.632,-95,18,599620313176.228,148389.80908203125
264,599620313591.6127,1780933480793.638,-104,19,599620313183.9204,148397.50146484375
264,599620313591.6127,1780933480793.644,-59,20,599620313191.6127,148405.19372558594
264,599620313591.6127,1780933480793.6511,-43,21,599620313199.3049,148412.88598632812
264,599620313591.6127,1780933480793.657,-36,22,599620313206.9973,148420.57836914062
264,599620313591.6127,1780933480793.663,27,23,599620313214.6896,148428.2706298828
264,599620313591.6127,1780933480793.671,88,24,599620313222.382,148435.9630126953
264,599620313591.6127,1780933480793.678,77,25,599620313230.0742,148443.6552734375
264,599620313591.6127,1780933480793.684,34,26,599620313237.7665,148451.3475341797
264,599620313591.6127,1780933480793.69,13,27,599620313245.4589,148459.0399169922
264,599620313591.6127,1780933480793.696,20,28,599620313253.1511,148466.73217773438
264,599620313591.6127,1780933480793.702,27,29,599620313260.8434,148474.42443847656
264,599620313591.6127,1780933480793.708,22,30,599620313268.5358,148482.11682128906
264,599620313591.6127,1780933480793.714,11,31,599620313276.228,148489.80908203125
264,599620313591.6127,1780933480793.72,0,32,599620313283.9204,148497.50146484375
264,599620313591.6127,1780933480793.726,-2,33,599620313291.6127,148505.19372558594
264,599620313591.6127,1780933480793.732,-4,34,599620313299.3049,148512.88598632812
264,599620313591.6127,1780933480793.7378,-25,35,599620313306.9973,148520.57836914062
264,599620313591.6127,1780933480793.7441,-38,36,599620313314.6896,148528.2706298828
264,599620313591.6127,1780933480793.75,-38,37,599620313322.382,148535.9630126953
264,599620313591.6127,1780933480793.756,-50,38,599620313330.0742,148543.6552734375
264,599620313591.6127,1780933480793.762,-61,39,599620313337.7665,148551.3475341797
264,599620313591.6127,1780933480793.7678,-50,40,599620313345.4589,148559.0399169922
264,599620313591.6127,1780933480793.774,-27,41,599620313353.1511,148566.73217773438
264,599620313591.6127,1780933480793.78,-34,42,599620313360.8434,148574.42443847656
264,599620313591.6127,1780933480793.7861,-52,43,599620313368.5358,148582.11682128906
264,599620313591.6127,1780933480793.792,34,44,599620313376.228,148589.80908203125
264,599620313591.6127,1780933480793.7979,363,45,599620313383.9204,148597.50146484375
264,599620313591.6127,1780933480793.804,768,46,599620313391.6127,148605.19372558594
264,599620313591.6127,1780933480793.8098,641,47,599620313399.3049,148612.88598632812
264,599620313591.6127,1780933480793.8398,-136,48,599620313406.9973,148620.57836914062
264,599620313591.6127,1780933480793.8472,-607,49,599620313414.6896,148628.2706298828
264,599620313591.6127,1780933480793.853,-293,50,599620313422.382,148635.9630126953
264,599620313591.6127,1780933480793.859,54,51,599620313430.0742,148643.6552734375
264,599620313591.6127,1780933480793.866,36,52,599620313437.7665,148651.3475341797
264,599620313591.6127,1780933480793.873,25,53,599620313445.4589,148659.0399169922
264,599620313591.6127,1780933480793.8792,100,54,599620313453.1511,148666.73217773438
264,599620313591.6127,1780933480793.885,84,55,599620313460.8434,148674.42443847656
264,599620313591.6127,1780933480793.8909,45,56,599620313468.5358,148682.11682128906
264,599620313591.6127,1780933480793.897,68,57,599620313476.228,148689.80908203125
264,599620313591.6127,1780933480793.903,113,58,599620313483.9204,148697.50146484375
264,599620313591.6127,1780933480793.9092,136,59,599620313491.6127,148705.19372558594
264,599620313591.6127,1780933480793.915,129,60,599620313499.3049,148712.88598632812
264,599620313591.6127,1780933480793.921,134,61,599620313506.9973,148720.57836914062
264,599620313591.6127,1780933480793.927,163,62,599620313514.6896,148728.2706298828
264,599620313591.6127,1780933480793.965,186,63,599620313522.382,148735.9630126953
264,599620313591.6127,1780933480794.002,195,64,599620313530.0742,148743.6552734375
264,599620313591.6127,1780933480794.01,211,65,599620313537.7665,148751.3475341797
264,599620313591.6127,1780933480794.017,216,66,599620313545.4589,148759.0399169922
264,599620313591.6127,1780933480794.023,206,67,599620313553.1511,148766.73217773438
264,599620313591.6127,1780933480794.03,216,68,599620313560.8434,148774.42443847656
264,599620313591.6127,1780933480794.036,238,69,599620313568.5358,148782.11682128906
264,599620313591.6127,1780933480794.084,241,70,599620313576.228,148789.80908203125
264,599620313591.6127,1780933480794.092,266,71,599620313583.9204,148797.50146484375
264,599620313591.6127,1780933480794.099,334,72,599620313591.6127,148805.19372558594
265,599620314153.1846,1780933481333.109,368,0,599620313599.3384,148812.91943359375
265,599620314153.1846,1780933481333.123,386,1,599620313607.0308,148820.61181640625
265,599620314153.1846,1780933481333.131,425,2,599620313614.723,148828.30407714844
265,599620314153.1846,1780933481333.139,427,3,599620313622.4153,148835.99633789062
265,599620314153.1846,1780933481333.194,423,4,599620313630.1077,148843.68872070312
265,599620314153.1846,1780933481333.204,441,5,599620313637.7999,148851.3809814453
265,599620314153.1846,1780933481333.212,423,6,599620313645.4923,148859.0733642578
265,599620314153.1846,1780933481333.22,373,7,599620313653.1846,148866.765625
265,599620314153.1846,1780933481333.2268,322,8,599620313660.8768,148874.4578857422
265,599620314153.1846,1780933481333.235,261,9,599620313668.5692,148882.1502685547
265,599620314153.1846,1780933481333.242,191,10,599620313676.2615,148889.84252929688
265,599620314153.1846,1780933481333.25,106,11,599620313683.9539,148897.53491210938
265,599620314153.1846,1780933481333.333,22,12,599620313691.6461,148905.22717285156
265,599620314153.1846,1780933481333.344,-25,13,599620313699.3384,148912.91943359375
265,599620314153.1846,1780933481333.3508,-38,14,599620313707.0308,148920.61181640625
265,599620314153.1846,1780933481333.359,-36,15,599620313714.723,148928.30407714844
265,599620314153.1846,1780933481333.3672,-31,16,599620313722.4153,148935.99633789062
265,599620314153.1846,1780933481333.5,-38,17,599620313730.1077,148943.68872070312
265,599620314153.1846,1780933481333.51,-31,18,599620313737.7999,148951.3809814453
265,599620314153.1846,1780933481333.517,-6,19,599620313745.4923,148959.0733642578
265,599620314153.1846,1780933481333.7368,-2,20,599620313753.1846,148966.765625
265,599620314153.1846,1780933481333.771,-4,21,599620313760.8768,148974.4578857422
265,599620314153.1846,1780933481333.781,22,22,599620313768.5692,148982.1502685547
265,599620314153.1846,1780933481333.789,36,23,599620313776.2615,148989.84252929688
265,599620314153.1846,1780933481333.7969,31,24,599620313783.9539,148997.53491210938
265,599620314153.1846,1780933481333.804,43,25,599620313791.6461,149005.22717285156
265,599620314153.1846,1780933481333.8489,50,26,599620313799.3384,149012.91943359375
265,599620314153.1846,1780933481333.864,15,27,599620313807.0308,149020.61181640625
265,599620314153.1846,1780933481333.872,-31,28,599620313814.723,149028.30407714844
265,599620314153.1846,1780933481333.8809,-61,29,599620313822.4153,149035.99633789062
265,599620314153.1846,1780933481333.893,-68,30,599620313830.1077,149043.68872070312
265,599620314153.1846,1780933481333.901,-65,31,599620313837.7999,149051.3809814453
265,599620314153.1846,1780933481333.9082,-63,32,599620313845.4923,149059.0733642578
265,599620314153.1846,1780933481333.917,-50,33,599620313853.1846,149066.765625
265,599620314153.1846,1780933481333.925,-40,34,599620313860.8768,149074.4578857422
265,599620314153.1846,1780933481333.932,-61,35,599620313868.5692,149082.1502685547
265,599620314153.1846,1780933481333.94,-72,36,599620313876.2615,149089.84252929688
265,599620314153.1846,1780933481333.947,-59,37,599620313883.9539,149097.53491210938
265,599620314153.1846,1780933481333.955,-59,38,599620313891.6461,149105.22717285156
265,599620314153.1846,1780933481333.999,-63,39,599620313899.3384,149112.91943359375
265,599620314153.1846,1780933481334.009,-59,40,599620313907.0308,149120.61181640625
265,599620314153.1846,1780933481334.016,-65,41,599620313914.723,149128.30407714844
265,599620314153.1846,1780933481334.024,-77,42,599620313922.4153,149135.99633789062
265,599620314153.1846,1780933481334.037,-65,43,599620313930.1077,149143.68872070312
265,599620314153.1846,1780933481334.045,-47,44,599620313937.7999,149151.3809814453
265,599620314153.1846,1780933481334.052,-43,45,599620313945.4923,149159.0733642578
265,599620314153.1846,1780933481334.059,-45,46,599620313953.1846,149166.765625
265,599620314153.1846,1780933481334.0671,-50,47,599620313960.8768,149174.4578857422
265,599620314153.1846,1780933481334.074,-43,48,599620313968.5692,149182.1502685547
265,599620314153.1846,1780933481334.0818,-18,49,599620313976.2615,149189.84252929688
265,599620314153.1846,1780933481334.089,-2,50,599620313983.9539,149197.53491210938
265,599620314153.1846,1780933481334.096,-4,51,599620313991.6461,149205.22717285156
265,599620314153.1846,1780933481334.104,-6,52,599620313999.3384,149212.91943359375
265,599620314153.1846,1780933481334.111,-13,53,599620314007.0308,149220.61181640625
265,599620314153.1846,1780933481334.118,-47,54,599620314014.723,149228.30407714844
265,599620314153.1846,1780933481334.126,-72,55,599620314022.4153,149235.99633789062
265,599620314153.1846,1780933481334.146,-52,56,599620314030.1077,149243.68872070312
265,599620314153.1846,1780933481334.2458,-34,57,599620314037.7999,149251.3809814453
265,599620314153.1846,1780933481334.262,-61,58,599620314045.4923,149259.0733642578
265,599620314153.1846,1780933481334.271,-75,59,599620314053.1846,149266.765625
265,599620314153.1846,1780933481334.28,-52,60,599620314060.8768,149274.4578857422
265,599620314153.1846,1780933481334.2878,-34,61,599620314068.5692,149282.1502685547
265,599620314153.1846,1780933481334.295,-29,62,599620314076.2615,149289.84252929688
265,599620314153.1846,1780933481334.3042,-25,63,599620314083.9539,149297.53491210938
265,599620314153.1846,1780933481334.3142,-31,64,599620314091.6461,149305.22717285156
265,599620314153.1846,1780933481334.321,-54,65,599620314099.3384,149312.91943359375
265,599620314153.1846,1780933481334.3289,-47,66,599620314107.0308,149320.61181640625
265,599620314153.1846,1780933481334.337,-11,67,599620314114.723,149328.30407714844
265,599620314153.1846,1780933481334.389,4,68,599620314122.4153,149335.99633789062
265,599620314153.1846,1780933481334.402,25,69,599620314130.1077,149343.68872070312
265,599620314153.1846,1780933481334.409,63,70,599620314137.7999,149351.3809814453
265,599620314153.1846,1780933481334.417,102,71,599620314145.4923,149359.0733642578
265,599620314153.1846,1780933481334.424,129,72,599620314153.1846,149366.765625
266,599620314714.7666,1780933481873.545,122,0,599620314160.9204,149374.50146484375
266,599620314714.7666,1780933481873.5608,97,1,599620314168.6128,149382.19384765625
266,599620314714.7666,1780933481873.57,81,2,599620314176.305,149389.88610839844
266,599620314714.7666,1780933481873.579,81,3,599620314183.9973,149397.57836914062
266,599620314714.7666,1780933481873.586,79,4,599620314191.6897,149405.27075195312
266,599620314714.7666,1780933481873.594,63,5,599620314199.382,149412.9630126953
266,599620314714.7666,1780933481873.601,63,6,599620314207.0743,149420.6553955078
266,599620314714.7666,1780933481873.6091,61,7,599620314214.7666,149428.34765625
266,599620314714.7666,1780933481873.69,13,8,599620314222.4589,149436.0399169922
266,599620314714.7666,1780933481873.7031,-29,9,599620314230.1512,149443.7322998047
266,599620314714.7666,1780933481873.7112,-15,10,599620314237.8435,149451.42456054688
266,599620314714.7666,1780933481873.718,-2,11,599620314245.5359,149459.11694335938
266,599620314714.7666,1780933481873.7942,-4,12,599620314253.2281,149466.80920410156
266,599620314714.7666,1780933481873.801,13,13,599620314260.9204,149474.50146484375
266,599620314714.7666,1780933481873.809,36,14,599620314268.6128,149482.19384765625
266,599620314714.7666,1780933481873.816,40,15,599620314276.305,149489.88610839844
266,599620314714.7666,1780933481873.824,47,16,599620314283.9973,149497.57836914062
266,599620314714.7666,1780933481873.832,56,17,599620314291.6897,149505.27075195312
266,599620314714.7666,1780933481873.8389,52,18,599620314299.382,149512.9630126953
266,599620314714.7666,1780933481873.846,145,19,599620314307.0743,149520.6553955078
266,599620314714.7666,1780933481873.854,457,20,599620314314.7666,149528.34765625
266,599620314714.7666,1780933481873.861,814,21,599620314322.4589,149536.0399169922
266,599620314714.7666,1780933481873.868,680,22,599620314330.1512,149543.7322998047
266,599620314714.7666,1780933481873.876,-43,23,599620314337.8435,149551.42456054688
266,599620314714.7666,1780933481873.884,-454,24,599620314345.5359,149559.11694335938
266,599620314714.7666,1780933481873.892,-141,25,599620314353.2281,149566.80920410156
266,599620314714.7666,1780933481873.9,127,26,599620314360.9204,149574.50146484375
266,599620314714.7666,1780933481873.907,43,27,599620314368.6128,149582.19384765625
266,599620314714.7666,1780933481873.915,13,28,599620314376.305,149589.88610839844
266,599620314714.7666,1780933481873.922,72,29,599620314383.9973,149597.57836914062
266,599620314714.7666,1780933481873.929,97,30,599620314391.6897,149605.27075195312
266,599620314714.7666,1780933481873.937,113,31,599620314399.382,149612.9630126953
266,599620314714.7666,1780933481873.944,104,32,599620314407.0743,149620.6553955078
266,599620314714.7666,1780933481873.951,109,33,599620314414.7666,149628.34765625
266,599620314714.7666,1780933481873.959,152,34,599620314422.4589,149636.0399169922
266,599620314714.7666,1780933481873.966,181,35,599620314430.1512,149643.7322998047
266,599620314714.7666,1780933481873.973,184,36,599620314437.8435,149651.42456054688
266,599620314714.7666,1780933481873.981,186,37,599620314445.5359,149659.11694335938
266,599620314714.7666,1780933481873.9878,156,38,599620314453.2281,149666.80920410156
266,599620314714.7666,1780933481873.996,120,39,599620314460.9204,149674.50146484375
266,599620314714.7666,1780933481874.003,152,40,599620314468.6128,149682.19384765625
266,599620314714.7666,1780933481874.01,216,41,599620314476.305,149689.88610839844
